,sentence,tags,encoded_tags
32,"['En', 'la', 'villa', 'de', 'Valladolid', ',', 'a', 'diez', 'y', 'ocho', 'días', 'del', 'mes', 'de', 'junio', ',', 'en', 'el', 'Audiencia', 'de', 'la', 'tarde', ',', 'los', 'Señores', 'Licenciado', 'Baltodano', ',', 'del', 'Consejo', 'y', 'Doctor', 'Riego', ',', 'Inquisidor', ',', 'mandaron', 'traer', 'ante', 'sí', 'al', 'dicho', 'Don', 'Luis', 'de', 'Rojas', ',', 'el', 'cual', ',', 'so', 'cargo', 'del', 'juramento', 'que', 'hecho', 'tiene', ',', 'entre', 'otras', 'cosas', 'contenidas', 'en', 'su', 'declaración', ',', 'dijo', 'lo', 'siguiente']","['O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'ORG', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
33,"['Preguntado', 'dijo', 'que', 'al', 'tiempo', 'que', 'Pedro', 'de', 'Cazalla', 'dijo', 'que', 'estaba', 'en', 'la', 'creencia', 'de', 'estas', 'cosas', ',', 'fue', 'en', 'Palencia', ',', 'puede', 'haber', ',', 'a', 'lo', 'que', 'cree', ',', 'después', 'de', 'la', 'Navidad', 'próxima', 'pasada', 'veinte', 'días']","['O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
34,"['En', 'Valladolid', ',', 'a', 'diez', 'y', 'siete', 'de', 'agosto', 'del', 'dicho', 'año', ',', 'se', 'ratificó', 'en', 'forma', 'el', 'dicho', 'Don', 'Luis', 'Rojas', ',', 'como', 'parece', 'por', 'su', 'proceso']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
35,"['En', 'Valladolid', ',', 'a', 'veinte', 'y', 'nueve', 'días', 'del', 'mes', 'de', 'abril', ',', 'año', 'del', 'Señor', 'de', 'mil', 'y', 'quinientos', 'y', 'cincuenta', 'y', 'ocho', 'años', ',', 'estando', 'el', 'Señor', 'Licenciado', 'Guigelmo', ',', 'Inquisidor', ',', 'en', 'su', 'posada', ',', 'vino', 'allí', 'Don', 'Pedro', 'Sarmiento', ',', 'el', 'cual', 'juró', 'en', 'forma', 'debida', 'de', 'derecho', 'que', 'diría', 'verdad', ',', 'y', 'dijo', 'ser', 'de', 'edad', 'de', 'cuarenta', 'y', 'un', 'años', ',', 'poco', 'más', 'o', 'menos', ',', 'y', 'entre', 'otras', 'cosas', 'contenidas', 'en', 'su', 'confesión', 'dijo', 'lo', 'siguiente']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
36,"['Y', 'según', 'veo', 'pueden', 'muy', 'bien', 'quemar', 'a', 'Fray', 'Domingo', 'y', 'a', 'Doña', 'Beatriz', ',', 'pues', 'tanta', 'maldad', 'nos', 'metían', 'en', 'casa', ',', 'y', 'tan', 'mal', 'pago', 'me', 'querían', 'dar', 'sin', 'merecerlo', 'yo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4]"
37,"['digo', 'mas', ',', 'que', 'cómo', 'entendí', 'que', 'Fray', 'Domingo', 'tenía', 'algunos', 'libros', 'que', 'yo', 'no', 'tenía', 'por', 'malos', ',', 'los', 'quemé', ',', 'porque', 'cuando', 'volviese', 'no', 'los', 'hallase']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
38,"['mas', 'cierto', ',', 'para', 'decir', 'verdad', ',', 'no', 'sé', 'qué', 'libros', 'eran', ',', 'sino', 'que', 'se', 'los', 'habían', 'traído', 'de', 'Pedrosa']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PLACE']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
39,"['nos', 'decía', 'más', ',', 'que', 'era', 'menester', 'que', 'como', 'creíamos', 'que', 'recibíamos', 'el', 'cuerpo', 'consagrado', 'recibiésemos', 'la', 'sangre', ',', 'y', 'así', 'nos', 'comulgó', 'no', 'sé', 'cuántas', 'veces']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
40,"['y', 'cierto', 'juro', 'que', 'jamás', 'me', 'pude', 'persuadir', 'que', 'era', 'verdad', ',', 'aunque', 'me', 'dijo', 'que', 'se', 'hacía', 'no', 'sé', 'adónde']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
41,"['y', 'que', ',', 'ni', 'más', 'ni', 'menos', ',', 'no', 'hacía', 'al', 'caso', 'para', 'consagrar', 'decir', 'el', 'sacerdote', 'las', 'palabras', 'de', 'la', 'consagración', ',', 'y', 'no', 'sé', 'las', 'que', 'decía', 'eran', 'necesarias']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
42,"['las', 'personas', 'que', 'estaban', 'en', 'esta', 'congregación', 'éramos', 'yo', 'y', 'Doña', 'Mencía', ',', 'mi', 'mujer', ',', 'Don', 'Luis', 'de', 'Rojas', ',', 'mi', 'sobrino', ',', 'Doña', 'Ana', 'Enríquez', ',', 'mi', 'sobrina', ',', 'el', 'Doctor', 'Cazalla', ',', 'su', 'madre', 'Doña', 'Beatriz', ',', 'Doña', 'Costanza', ',', 'su', 'hermana', ',', 'Doña', 'María', 'de', 'Vivero', ',', 'su', 'hermana', ',', 'una', 'monja', 'de', 'Santa', 'Clara', ',', 'su', 'hermana', ',', 'Pedro', 'de', 'Cazalla', 'y', 'un', 'hermano', 'suyo', 'lego', 'y', 'la', 'mujer', 'suya', ',', 'Francisco', 'de', 'Vivero', ',', 'hermano', 'de', 'éstos']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 1, 1, 1, 0, 4, 4, 4, 0, 0, 4, 4, 4, 0, 1, 1, 1, 0, 0, 0, 0]"
43,"['En', 'Valladolid', ',', 'a', 'XXVI', 'días', 'del', 'mes', 'de', 'septiembre', 'del', 'dicho', 'año', ',', 'los', 'Señores', 'Licenciados', 'Baltodano', ',', 'del', 'Consejo', 'de', 'la', 'general', 'Inquisición', ',', 'y', 'el', 'Licenciado', 'Guigelmo', ',', 'Inquisidor', ',', 'estando', 'en', 'la', 'Audiencia', 'de', 'la', 'tarde', ',', 'hicieron', 'traer', 'ante', 'sí', 'al', 'dicho', 'Don', 'Pedro', 'Sarmiento', ',', 'el', 'cual', ',', 'debajo', 'del', 'dicho', 'juramento', 'que', 'hecho', 'tiene', ',', 'entre', 'otras', 'cosas', ',', 'dijo', 'lo', 'siguiente']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
44,"['Preguntando', 'cómo', 'sabe', 'que', 'Pedro', 'de', 'Cazalla', ',', 'de', 'quien', 'tiene', 'depuesto', 'está', 'en', 'los', 'errores', 'del', 'Lutero', ',', 'que', 'del', 'tiene', 'depuesto', 'ser', 'y', 'estar', 'en', 'esta', 'Congregación', ',', 'y', 'que', 'declare', 'qué', 'congregación', 'es']","['O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
45,"['Dijo:', 'que', 'lo', 'sabe', 'porque', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', ',', 'juntamente', 'con', 'Francisco', 'de', 'Vivero', ',', 'su', 'hermano', ',', 'estuvieron', 'juntos', 'en', 'casa', 'de', 'este', 'confesante', ',', 'y', 'que', 'fue', 'la', 'primera', 'vez', 'que', 'Doña', 'Beatriz', 'estuvo', 'en', 'Palencia', ',', 'porque', 'iban', 'por', 'ella', ',', 'y', 'que', 'entonces', 'no', 'se', 'acuerda', 'de', 'cosa', 'particular', 'que', 'tratasen', 'tocante', 'a', 'estos', 'errores', ',', 'mas', 'de', 'que', 'Don', 'Carlos', 'y', 'Fray', 'Domingo', ',', 'juntos', 'y', 'apartados', ',', 'alabaron', 'mucho', 'a', 'este', 'confesante', 'al', 'dicho', 'Pedro', 'de', 'Cazalla', ',', 'diciendo', 'que', 'en', 'estas', 'cosas', 'de', 'errores', ',', 'aunque', 'ellos', 'no', 'los', 'llamaban', 'errores', ',', 'era', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', 'muy', 'notable', 'persona', ',', 'y', 'que', 'en', 'Pedrosa', ',', 'donde', 'era', 'cura', ',', 'según', 'le', 'dijo', 'Fray', 'Domingo', ',', 'tenía', 'muchos', 'que', 'le', 'oían', ',', 'especialmente', 'á', 'un', 'carpintero', 'cuyo', 'nombre', 'no', 'sabe', ',', 'el', 'cual', 'preguntándole', 'como', 'estaba', ',', 'decía', 'que', 'bueno', 'por', 'Jesucristo', 'y', 'malo', 'por', 'sí', ',', 'y', 'que', 'no', 'tiene', 'memoria', 'de', 'otra', 'cosa', 'particular', 'que', 'hubiese', 'pasado', 'con', 'el', 'dicho', 'Pedro', 'de', 'Cazalla', ',', 'y', 'que', 'al', 'estar', 'en', 'estos', 'errores', 'llaman', 'la', 'congregación']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'O', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
46,"['En', 'Valladolid', ',', 'a', '17', 'de', 'agosto', 'del', 'dicho', 'año', ',', 'se', 'ratificó', 'en', 'forma', 'el', 'dicho', 'Don', 'Pedro', ',', 'como', 'parece', 'por', 'su', 'proceso']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
47,"['En', 'Valladolid', ',', 'a', 'veinte', 'y', 'siete', 'días', 'del', 'mes', 'de', 'abril', ',', 'de', 'mil', 'y', 'quinientos', 'y', 'cincuenta', 'y', 'ocho', 'años', ',', 'estando', 'el', 'Señor', 'Licenciado', 'Guigelmo', ',', 'Inquisidor', ',', 'en', 'su', 'posada', ',', 'apareció', 'presente', 'Doña', 'Mencía', 'de', 'Figueroa', ',', 'mujer', 'de', 'Don', 'Pedro', 'Sarmiento', ',', 'vecino', 'de', 'Palencia', ',', 'de', 'la', 'cual', 'fue', 'recibido', 'juramento', 'en', 'forma', 'debida', 'de', 'derecho', ',', 'y', 'so', 'cargo', 'de', 'él', 'prometió', 'de', 'decir', 'verdad', ',', 'y', 'dijo', 'ser', 'de', 'edad', 'de', 'treinta', 'años', ',', 'poco', 'más', 'o', 'menos', ',', 'y', 'entre', 'otras', 'cosas', 'contenidas', 'en', 'su', 'dicho', 'y', 'confesión', ',', 'dijo', 'lo', 'siguiente']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
48,"['Y', 'también', 'digo', 'que', 'Francisco', 'de', 'Vivero', 'y', 'otro', 'su', 'hermano', 'clérigo', ',', 'y', 'otro', 'hermano', 'suyo', 'seglar', ',', 'que', 'no', 'sé', 'sus', 'nombres', ',', 'fueron', 'a', 'mi', 'casa', 'a', 'Palencia', 'por', 'Doña', 'Beatriz', 'de', 'Vivero', ',', 'su', 'hermana']","['O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'O', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PLACE', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 0, 0, 4, 4, 4, 0, 0, 0, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0]"
49,"['y', 'estando', 'en', 'la', 'mesa', 'una', 'noche', ',', 'entendieron', 'de', 'mí', 'que', 'yo', 'estaba', 'en', 'la', 'dicha', 'creencia', 'por', 'algunas', 'palabras', 'que', 'pasamos', ',', 'y', 'yo', 'entendí', 'de', 'ellos', 'que', 'estaban', 'en', 'la', 'dicha', 'creencia']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
50,"['En', 'Valladolid', ',', 'a', 'tres', 'de', 'agosto', 'del', 'dicho', 'año', ',', 'se', 'ratificó', 'en', 'forma', 'la', 'dicha', 'Doña', 'Mencía', ',', 'como', 'parece', 'por', 'su', 'proceso']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
51,"['En', 'Valladolid', ',', 'a', 'diez', 'y', 'seis', 'días', 'del', 'mes', 'de', 'abril', 'del', 'dicho', 'año', ',', 'estando', 'el', 'Señor', 'Licenciado', 'Guigelmo', ',', 'Inquisidor', ',', 'en', 'la', 'posada', 'de', 'Doña', 'Antonia', 'de', 'Branches', ',', 'tomó', 'y', 'recibió', 'de', 'ella', 'juramento', ',', 'en', 'forma', 'debida', 'de', 'derecho', ',', 'y', 'so', 'cargo', 'del', 'prometió', 'de', 'decir', 'verdad', ',', 'y', 'dijo', 'ser', 'de', 'edad', 'de', 'mas', 'de', 'treinta', 'años', 'y', 'entre', 'otras', 'cosas', 'que', 'depuso', ',', 'dijo', 'lo', 'siguiente']","['O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52,"['Otro', 'sí', 'me', 'dijo', ',', 'Doña', 'Beatriz', 'el', 'Doctor', 'Cazalla', 'sabía', 'mucho', 'de', 'esta', 'verdad', ',', 'y', 'que', 'sus', 'sermones', 'nadie', 'los', 'entendía', 'sino', 'los', 'que', 'tenían', 'esta', 'verdad']","['O', 'O', 'O', 'O', 'O', 'PER', 'PER', 'O', 'PER', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
53,"['y', 'que', 'tenía', 'un', 'hermano', 'que', 'era', 'cura', 'de', 'Pedrosa', ',', 'gran', 'santo', 'en', 'esta', 'verdad', ',', 'y', 'otro', 'clérigo', 'aquí', ',', 'y', 'su', 'cuñada', 'casada', 'en', 'Pedrosa', ',', 'y', 'su', 'hermano', 'casado', 'con', 'ella', ',', 'y', 'que', 'en', 'aquel', 'lugar', 'había', 'muchos', 'otros']","['O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'PLACE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'PLACE', 'O', 'O', 'REF_PER', 'REF_PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 4, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 4, 4, 0, 0, 2, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
