,sentence,tags,encoded_tags
69,"['Prometimos', 'de', 'amar', 'a', 'Dios', 'toda', 'nuestra', 'vida', ',', 'como', 'él', 'manda', ',', 'y', 'guardar', 'sus', 'mandamientos', ';', 'y', 'que', 'pondríamos', 'en', 'él', 'toda', 'nuestra', 'confianza', 'y', 'acudiríamos', 'por', 'socorro', 'a', 'su', 'misericordia', 'en', 'todas', 'necesidades', ';', 'y', 'que', 'mortificaríamos', 'de', 'contino', 'en', 'nosotros', 'todo', 'lo', 'que', 'en', 'poco', ',', 'o', 'en', 'mucho', ',', 'contradice', 'a', 'su', 'santa', 'voluntad', ',', 'y', 'lo', 'tendríamos', 'en', 'odio', '.']","['O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 2, 2, 2, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
70,"['Maestro', '.']","['O', 'O']","[0, 0]"
71,"['—', '¿', 'Cómo', 'harás', 'todo', 'eso', 'en', 'la', 'manera', 'que', 'conviene', 'para', 'hacerlo', 'bien', 'hecho', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
72,"['—', 'Aborreceré', 'y', 'huiré', 'con', 'toda', 'diligencia', 'el', 'pecado', 'y', 'trabajaré', 'de', 'ayudar', 'a', 'mis', 'prójimos', 'en', 'todo', 'lo', 'que', 'pudiere', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
73,"['Y', 'haré', 'las', 'cosas', 'que', 'supiere', 'cierto', 'serme', 'necesarias', 'para', 'mortificar', 'mi', 'carne', ',', 'vivir', 'santamente', 'y', 'cumplir', 'con', 'la', 'profesión', 'de', 'mi', 'bautismo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'O', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 3, 3, 0, 0, 0, 0, 4, 4, 4, 4, 0]"
74,"['Maestro', '.']","['O', 'O']","[0, 0]"
75,"['—', 'Y', 'si', 'faltaras', 'en', 'esas', 'cosas', 'o', 'en', 'alguna', 'de', 'ellas', ',', '¿', 'qué', 'debes', 'hacer', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
76,"['—', 'Acudiré', 'por', 'perdón', 'y', 'socorro', 'a', 'la', 'misericordia', 'de', 'mi', 'Padre', 'celestial', ',', 'confiado', 'en', 'su', 'verdad', 'que', 'seré', 'oído', ',', 'porque', 'así', 'me', 'lo', 'prometió', 'cuando', 'me', 'hizo', 'su', 'Hijo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
77,"['Maestro', '.']","['O', 'O']","[0, 0]"
78,"['—', '¿', 'Qué', 'es', 'lo', 'que', 'debemos', 'pensar', 'y', 'creer', 'de', 'nuestro', 'bautismo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0]"
79,"['—', 'Debemos', 'creer', 'firmemente', 'que', ',', 'pues', 'que', 'lo', 'recibimos', 'como', 'una', 'marca', 'y', 'confirmación', 'viva', 'y', 'eficaz', 'de', 'la', 'confederación', 'que', 'Dios', 'hizo', 'con', 'nosotros', 'por', 'Cristo', ',', 'somos', 'juntamente', 'hechos', 'participantes', 'de', 'todos', 'los', 'bienes', 'y', 'privilegios', 'contenidos', 'en', 'ella', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
80,"['Maestro', '.']","['O', 'O']","[0, 0]"
81,"['—', '¿', 'De', 'qué', 'nos', 'sirve', 'esta', 'consideración', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82,"['—', 'Nos', 'sirve', 'para', 'perseverar', 'firmes', 'en', 'la', 'fe', 'y', 'hacer', 'con', 'alegría', 'las', 'cosas', 'que', 'Dios', 'nos', 'tiene', 'mandadas', '.']","['O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
83,"['Maestro', '.']","['O', 'O']","[0, 0]"
84,"['—', 'Pues', 'llamas', 'a', 'Dios', 'por', 'nombre', 'de', 'Padre', 'por', 'ser', 'hecho', 'hijo', 'suyo', 'en', 'el', 'bautismo', ',', '¿', 'quién', 'es', ',', 'veamos', ',', 'el', 'que', 'allí', 'os', 'hizo', 'su', 'hijo', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
85,"['—', 'Jesucristo', ',', 'que', 'me', 'redimió', ',', 'me', 'hizo', 'entonces', 'hijo', 'de', 'Dios', 'por', 'la', 'virtud', 'de', 'su', 'muerte', 'y', 'resurrección', ',', 'y', 'por', 'la', 'eficacia', 'y', 'operación', 'del', 'Espíritu', 'Santo', '.']","['O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
86,"['Maestro', '.']","['O', 'O']","[0, 0]"
87,"['—', 'Pues', 'eres', 'hijo', 'de', 'Dios', ',', '¿', 'también', 'serás', 'su', 'heredero', '?', 'Niño', '.']","['O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
88,"['—', 'Así', 'es', 'verdad', '.']","['O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]"
89,"['Maestro', '.']","['O', 'O']","[0, 0]"
90,"['¿', 'Por', 'qué', ',', 'veamos', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
91,"['—', 'Porque', 'como', 'todos', 'los', 'hijos', 'son', 'herederos', 'de', 'sus', 'padres', ',', 'así', 'yo', ',', 'por', 'ser', 'hecho', 'hijo', 'de', 'Dios', ',', 'soy', 'también', 'su', 'heredero', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0]"
92,"['Porque', 'el', 'que', 'es', 'hijo', 'es', 'también', 'de', 'necesidad', 'heredero', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
93,"['Maestro', '.']","['O', 'O']","[0, 0]"
94,"['—', 'Si', 'todos', 'los', 'hijos', 'de', 'Dios', 'son', 'sus', 'herederos', ',', 'todos', 'los', 'hombres', 'son', 'sus', 'hijos', 'en', 'cuanto', 'son', 'hechos', 'y', 'creados', 'por', 'él', ';', 'luego', 'todos', 'son', 'sus', 'herederos', '.']","['O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
95,"['Niño', '.']","['O', 'O']","[0, 0]"
96,"['—', 'Verdad', 'es', 'que', 'todos', 'los', 'hombres', 'son', 'hijos', 'de', 'Dios', 'por', 'creación', ',', 'mas', 'no', 'basta', 'esto', 'para', 'ser', 'sus', 'herederos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
97,"['Es', 'necesario', 'también', 'ser', 'sus', 'hijos', 'por', 'adopción', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
98,"['Maestro', '.']","['O', 'O']","[0, 0]"
99,"['—', '¿', 'Qué', 'quiere', 'decir', 'ser', 'hijos', 'de', 'Dios', 'por', 'adopción', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0]"
100,"['—', 'Que', ',', 'no', 'embargante', 'que', 'éramos', 'pecadores', 'e', 'hijos', 'de', 'ira', 'por', 'naturaleza', ',', 'por', 'haber', 'sido', 'engendrados', 'y', 'nacidos', 'en', 'pecado', ',', 'Dios', ',', 'por', 'amor', 'de', 'Jesucristo', ',', 'lavados', 'de', 'nuestros', 'pecados', ',', 'nos', 'aceptó', 'por', 'hijos', 'y', 'herederos', 'suyos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'GOD', 'O', 'O', 'O', 'O', 'PER', 'O', 'SACRA', 'SACRA', 'SACRA', 'SACRA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 5, 0, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
101,"['Maestro', '.']","['O', 'O']","[0, 0]"
102,"['—', '¿', 'Qué', 'es', 'la', 'herencia', 'que', 'nos', 'pertenece', 'por', 'ser', 'hijos', 'de', 'tal', 'Padre', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0]"
103,"['—', 'Es', 'la', 'vida', 'eterna', 'con', 'todos', 'los', 'bienes', 'que', 'él', 'nos', 'tiene', 'guardados', 'en', 'ella', '.']","['O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,"['Maestro', '.']","['O', 'O']","[0, 0]"
105,"['—', '¿', 'Ganaste', 'vos', 'esa', 'herencia', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
106,"['—', 'No', ',', 'porque', 'me', 'era', 'imposible', 'ganarla', ',', 'como', 'me', 'era', 'también', 'imposible', 'ser', 'hijo', 'de', 'Dios', ',', 'si', 'él', 'de', 'su', 'gracia', 'no', 'lo', 'hiciera', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
107,"['Maestro', '.']","['O', 'O']","[0, 0]"
108,"['—', '¿', 'Quién', 'es', ',', 'pues', ',', 'el', 'que', 'la', 'ganó', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
109,"['—', 'Es', 'Jesucristo', ',', 'por', 'el', 'sacrificio', 'de', 'su', 'muerte', ',', 'para', 'dármela', 'a', 'mí', 'y', 'a', 'todos', 'los', 'hijos', 'de', 'Dios', 'que', 'perseveraren', 'hasta', 'el', 'fin', 'en', 'su', 'amor', 'y', 'obediencia', '.']","['O', 'O', 'PER', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 5, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
110,"['Maestro', '.']","['O', 'O']","[0, 0]"
111,"['—', 'Es', 'luego', 'la', 'causa', 'y', 'fundamento', 'de', 'todos', 'nuestros', 'bienes', 'Jesucristo', ',', 'nuestro', 'Señor', ',', 'de', 'quien', 'todos', 'los', 'hemos', 'recibido', ',', 'creyendo', 'y', 'confiándonos', 'en', 'él', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
112,"['Niño', '.']","['O', 'O']","[0, 0]"
113,"['—', 'Así', 'es', 'verdad', ';', 'y', 'a', 'él', 'solo', 'le', 'debemos', 'la', 'gloria', 'de', 'todos', 'ellos', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
114,"['Maestro', '.']","['O', 'O']","[0, 0]"
115,"['—', 'Pues', 'la', 'herencia', 'que', 'nos', 'ganó', 'Jesucristo', 'es', 'la', 'vida', 'eterna', ',', '¿', 'cuál', 'es', 'el', 'camino', 'por', 'donde', 'hemos', 'de', 'ir', 'a', 'gozarla', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'PER', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
116,"['—', 'Es', 'poner', 'toda', 'nuestra', 'fe', 'y', 'confianza', 'en', 'su', 'muerte', 'y', 'resurrección', ',', 'y', 'guardar', 'los', 'mandamientos', 'de', 'Dios', ',', 'según', 'su', 'intención', ',', 'y', 'aborrecer', 'de', 'verdad', 'a', 'todo', 'pecado', '.']","['O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'CHRI', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O']","[0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0]"
117,"['Maestro', '.']","['O', 'O']","[0, 0]"
118,"['—', 'Pues', 'que', 'somos', ',', 'a', 'la', 'verdad', ',', 'tan', 'rudos', 'para', 'entender', 'bien', 'todo', 'eso', ',', 'y', 'tan', 'flacos', 'para', 'hacerlo', ',', '¿', 'qué', 'haremos', 'para', 'hallar', 'remedio', 'y', 'ayuda', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
119,"['—', 'Debemos', 'invocar', 'con', 'firme', 'fucia', 'a', 'Jesucristo', ',', 'que', 'nos', 'es', 'dado', 'del', 'Padre', 'por', 'nuestro', 'reconciliador', ',', 'por', 'nuestro', 'dechado', 'a', 'quien', 'sigamos', ',', 'y', 'administrador', 'de', 'todo', 'bien', '.']","['O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
120,"['Maestro', '.']","['O', 'O']","[0, 0]"
121,"['—', '¿', 'Por', 'qué', 'hemos', 'de', 'poner', 'en', 'él', 'toda', 'nuestra', 'fe', 'y', 'confianza', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
122,"['—', 'Porque', ',', 'como', 'es', 'él', 'solo', 'el', 'que', 'nos', 'redimió', ',', 'así', 'es', 'necesario', 'que', 'estemos', 'totalmente', 'pendientes', 'de', 'él', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
123,"['Porque', 'por', 'él', 'somos', 'enseñados', 'en', 'nuestra', 'ignorancia', ',', 'somos', 'defendidos', 'y', 'ayudados', 'en', 'nuestra', 'flaqueza', 'y', 'fortalecidos', 'para', 'hacer', 'lo', 'que', 'Dios', 'nos', 'manda', '.']","['O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O']","[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
124,"['Maestro', '.']","['O', 'O']","[0, 0]"
125,"['—', '¿', 'Por', 'qué', 'dijiste', 'arriba', 'que', 'debemos', 'guardar', 'los', 'mandamientos', 'de', 'Dios', 'según', 'su', 'intención', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
126,"['—', 'Porque', 'las', 'cosas', 'que', 'son', 'santas', 'y', 'justas', 'es', 'necesario', 'hacerlas', 'santa', 'y', 'justamente', ',', 'según', 'la', 'voluntad', 'del', 'que', 'las', 'manda', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
127,"['Maestro', '.']","['O', 'O']","[0, 0]"
128,"['—', '¿', 'Qué', 'quiere', 'decir', 'eso', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
129,"['—', 'Que', ',', 'para', 'bien', 'guardar', 'los', 'mandamientos', ',', 'es', 'necesario', 'tener', 'bien', 'entendida', 'la', 'intención', 'y', 'voluntad', 'del', 'que', 'nos', 'los', 'dio', ',', 'y', 'hacerlos', 'para', 'el', 'fin', 'que', 'él', 'pretende', ',', 'y', 'con', 'las', 'condiciones', 'y', 'disposición', 'que', 'él', 'manda', '.']","['O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
130,"['Maestro', '.']","['O', 'O']","[0, 0]"
131,"['—', 'El', 'que', 'no', 'tiene', 'amor', 'a', 'la', 'ley', 'ni', 'procura', 'saber', 'la', 'intención', 'de', 'Dios', 'en', 'ella', 'y', 'se', 'abstiene', 'exteriormente', 'de', 'hacer', 'en', 'alguna', 'manera', 'las', 'cosas', 'que', 'ella', 'defiende', ',', '¿', 'se', 'dirá', 'guardador', 'de', 'la', 'ley', '?', 'Niño', '.']","['O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'JUS', 'JUS', 'O', 'O', 'O']","[0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0]"
132,"['—', 'No', ',', 'porque', 'la', 'ley', 'es', 'espiritual', 'y', 'no', 'se', 'cumple', 'con', 'hacer', 'solamente', 'las', 'cosas', 'exteriores', 'que', 'manda', '.']","['O', 'O', 'O', 'O', 'GOD', 'GOD', 'GOD', 'GOD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
133,"['Porque', 'lo', 'primero', 'que', 'pide', 'es', 'el', 'corazón', 'y', ',', 'después', ',', 'las', 'obras', 'que', 'han', 'de', 'proceder', 'de', 'él', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'JUS', 'JUS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
